-2.283366615932946320e-01,-4.800594823179700765e-01,-2.267646947614523900e-01,-1.686203962030662085e-01,1.738443396469019006e-02,-5.288192961640532097e-01,-1.235299078459455718e-01,-2.096644193551858437e-01,-3.358179010493192451e-01,-1.865577704234737677e-01,-5.287200972585019976e-01,-2.296589967890375061e-01,-9.545405192736521327e-01,3.139149670154040450e+00,-3.332845968270003456e-01,-3.294817141054547371e-01,-3.508798936893752773e-01,-3.397442013980379594e-01,-2.431751309892080659e-01,-1.987514128367127708e-01,-1.805523772921460712e-01,-1.699188680759322889e-01,-1.266415803640330295e-01,-1.873464519555601004e-01,-2.377336687539396420e-01,-2.783560017268693065e-01,-3.327429345206577294e-01,3.139149670154040450e+00,-3.332845968270003456e-01,-3.294817141054547371e-01,-3.508798936893752773e-01,-3.397442013980379594e-01,-2.431751309892080659e-01,-2.255081511115952786e-01,-2.084714909118440818e-01,-2.443487835223327187e-01,-1.255771789709150266e+00,-2.296206246802791617e-01,-2.296206246802791617e-01,-2.346519830850521127e-01,-2.346519830850521127e-01,0.000000000000000000e+00
-2.544208033292860716e-01,-4.800594823179700765e-01,-2.253666428906162256e-01,-1.036874846667314304e-01,1.738443396469019006e-02,-7.606267805117925551e-01,-1.235299078459455718e-01,-2.128379353590370004e-01,-3.876023628373758134e-01,-1.201190569828906041e-01,-7.605138073756763095e-01,-2.557278092891332455e-01,-1.571471201735324397e-01,-3.184644592909895988e-01,-3.332845968270003456e-01,-3.294817141054547371e-01,-3.508798936893752773e-01,-3.397442013980379594e-01,-2.431751309892080659e-01,-1.987514128367127708e-01,-1.805523772921460712e-01,-1.699188680759322889e-01,-1.266415803640330295e-01,-1.873464519555601004e-01,-2.377336687539396420e-01,-2.783560017268693065e-01,3.004444268003240825e+00,-3.184644592909895988e-01,-3.332845968270003456e-01,-3.294817141054547371e-01,-3.508798936893752773e-01,-3.397442013980379594e-01,-2.431751309892080659e-01,-2.522536187502840699e-01,-2.084714909118440818e-01,-2.443487835223327187e-01,-6.287567490776739820e-01,-2.556909943022347420e-01,-2.556909943022347420e-01,-2.527600453548344839e-01,-2.527600453548344839e-01,0.000000000000000000e+00
-2.457260894172889343e-01,-1.222620961073039192e+00,-2.134832019885088972e-01,-1.623365660543886480e-01,1.738443396469019006e-02,1.666031568791648543e-01,-1.235299078459455718e-01,-2.046774656348483157e-01,-3.483175987222984493e-01,-1.657956724732915221e-01,1.666610330930209105e-01,-2.492106061641093107e-01,6.402462789265872534e-01,-3.184644592909895988e-01,-3.332845968270003456e-01,-3.294817141054547371e-01,2.849144736757727170e+00,-3.397442013980379594e-01,-2.431751309892080659e-01,-1.987514128367127708e-01,-1.805523772921460712e-01,-1.699188680759322889e-01,-1.266415803640330295e-01,-1.873464519555601004e-01,-2.377336687539396420e-01,-2.783560017268693065e-01,-3.327429345206577294e-01,-3.184644592909895988e-01,-3.332845968270003456e-01,-3.294817141054547371e-01,2.849144736757727170e+00,-3.397442013980379594e-01,-2.431751309892080659e-01,-2.511392242653387452e-01,-2.084714909118440818e-01,-1.636991148816750036e-02,-1.741708446197703583e-03,-2.491734018967458331e-01,-2.491734018967458331e-01,-2.443985321821021128e-01,-2.443985321821021128e-01,0.000000000000000000e+00
-2.424655717002899835e-01,-1.965182439828108363e+00,-2.179103662461567281e-01,-1.769988364013029281e-01,1.230746967826720661e+00,1.666031568791648543e-01,1.033928406765376007e+00,-2.024106684892403585e-01,-3.197468611840603159e-01,-1.907101900135102224e-01,1.666610330930209105e-01,-2.492106061641093107e-01,6.402462789265872534e-01,-3.184644592909895988e-01,-3.332845968270003456e-01,-3.294817141054547371e-01,2.849144736757727170e+00,-3.397442013980379594e-01,-2.431751309892080659e-01,-1.987514128367127708e-01,-1.805523772921460712e-01,-1.699188680759322889e-01,-1.266415803640330295e-01,-1.873464519555601004e-01,-2.377336687539396420e-01,-2.783560017268693065e-01,-3.327429345206577294e-01,-3.184644592909895988e-01,-3.332845968270003456e-01,-3.294817141054547371e-01,2.849144736757727170e+00,-3.397442013980379594e-01,-2.431751309892080659e-01,-2.411096739008304068e-01,-2.084714909118440818e-01,-2.117803732317376786e-01,1.550120517116713725e-01,-2.480871364958310010e-01,-2.480871364958310010e-01,-2.425902908364652166e-01,-2.425902908364652166e-01,0.000000000000000000e+00
-2.468129286562885660e-01,-1.222620961073039192e+00,-2.249006256003374948e-01,-1.309174153110008454e-01,1.738443396469019006e-02,1.666031568791648543e-01,-1.235299078459455718e-01,-2.005972307727539872e-01,-4.536721933945513929e-01,-1.491859941131457312e-01,1.666610330930209105e-01,-2.492106061641093107e-01,6.402462789265872534e-01,-3.184644592909895988e-01,-3.332845968270003456e-01,-3.294817141054547371e-01,2.849144736757727170e+00,-3.397442013980379594e-01,-2.431751309892080659e-01,-1.987514128367127708e-01,-1.805523772921460712e-01,-1.699188680759322889e-01,-1.266415803640330295e-01,-1.873464519555601004e-01,-2.377336687539396420e-01,-2.783560017268693065e-01,-3.327429345206577294e-01,-3.184644592909895988e-01,-3.332845968270003456e-01,-3.294817141054547371e-01,2.849144736757727170e+00,-3.397442013980379594e-01,-2.431751309892080659e-01,-2.444528573556665196e-01,-2.084714909118440818e-01,-2.443487835223327187e-01,-1.584954686040667693e-01,-2.502596672976606373e-01,-2.502596672976606373e-01,-2.460528806472593033e-01,-2.460528806472593033e-01,0.000000000000000000e+00
-2.392050539832910605e-01,-1.087787429404354911e-01,-2.123181587628120981e-01,-1.497689057570335269e-01,1.738443396469019006e-02,-9.924342648595320115e-01,-1.235299078459455718e-01,-1.937968393359300601e-01,-2.197492798002269876e-01,-1.782529312434008861e-01,-9.923075174928506215e-01,-2.361761999140614410e-01,-1.571471201735324397e-01,-3.184644592909895988e-01,-3.332845968270003456e-01,-3.294817141054547371e-01,-3.508798936893752773e-01,-3.397442013980379594e-01,-2.431751309892080659e-01,-1.987514128367127708e-01,-1.805523772921460712e-01,-1.699188680759322889e-01,-1.266415803640330295e-01,-1.873464519555601004e-01,-2.377336687539396420e-01,3.591471339353996761e+00,-3.327429345206577294e-01,-3.184644592909895988e-01,-3.332845968270003456e-01,-3.294817141054547371e-01,-3.508798936893752773e-01,-3.397442013980379594e-01,-2.431751309892080659e-01,-2.377664904459943218e-01,-2.084714909118440818e-01,-2.117803732317376786e-01,-4.720029889198049111e-01,-2.393970132885124835e-01,-2.393970132885124835e-01,-2.384608318769255997e-01,-2.384608318769255997e-01,0.000000000000000000e+00
-2.642023564802828406e-01,-8.513402216955046065e-01,-2.246676169551981572e-01,-1.434850756083559664e-01,1.738443396469019006e-02,6.302181255746436284e-01,-1.235299078459455718e-01,-2.024106684892403585e-01,-3.786740073566763898e-01,-1.408811549330728496e-01,6.302484533273694511e-01,-2.687622155391811152e-01,6.402462789265872534e-01,-3.184644592909895988e-01,-3.332845968270003456e-01,-3.294817141054547371e-01,-3.508798936893752773e-01,-3.397442013980379594e-01,4.111060198765198237e+00,-1.987514128367127708e-01,-1.805523772921460712e-01,-1.699188680759322889e-01,-1.266415803640330295e-01,-1.873464519555601004e-01,-2.377336687539396420e-01,-2.783560017268693065e-01,-3.327429345206577294e-01,-3.184644592909895988e-01,-3.332845968270003456e-01,-3.294817141054547371e-01,-3.508798936893752773e-01,-3.397442013980379594e-01,4.111060198765198237e+00,-2.633975635997377607e-01,-2.084714909118440818e-01,-2.117803732317376786e-01,-6.287567490776739820e-01,-2.665536483113828958e-01,-2.665536483113828958e-01,-2.617243056427791537e-01,-2.617243056427791537e-01,0.000000000000000000e+00
-2.642023564802828406e-01,-8.513402216955046065e-01,-2.309588503739608556e-01,-1.728096163021845821e-01,1.230746967826720661e+00,8.620256099223829738e-01,2.191386721376697544e+00,-2.132912947881585863e-01,-4.715289043559502402e-01,-1.907101900135102224e-01,8.620421634445437631e-01,-2.687622155391811152e-01,3.032426476226946388e+00,-3.184644592909895988e-01,-3.332845968270003456e-01,-3.294817141054547371e-01,-3.508798936893752773e-01,-3.397442013980379594e-01,-2.431751309892080659e-01,5.029939601790654358e+00,-1.805523772921460712e-01,-1.699188680759322889e-01,-1.266415803640330295e-01,-1.873464519555601004e-01,-2.377336687539396420e-01,-2.783560017268693065e-01,-3.327429345206577294e-01,-3.184644592909895988e-01,-3.332845968270003456e-01,-3.294817141054547371e-01,-3.508798936893752773e-01,-3.397442013980379594e-01,-2.431751309892080659e-01,-2.645119580846831409e-01,-2.084714909118440818e-01,-1.792119629411426662e-01,-6.287567490776739820e-01,-2.665536483113828958e-01,-2.665536483113828958e-01,-2.620577402171519465e-01,-2.620577402171519465e-01,0.000000000000000000e+00
-2.446392501782892748e-01,1.005063475192168099e+00,-2.242015996649194265e-01,-6.388989372510689435e-02,2.444109501688751074e+00,8.620256099223829738e-01,2.191386721376697544e+00,-2.096644193551858437e-01,-3.090328346072210297e-01,-1.215614764194294407e-02,8.620421634445437631e-01,-2.426934030390853758e-01,2.235033077126826750e+00,-3.184644592909895988e-01,-3.332845968270003456e-01,-3.294817141054547371e-01,-3.508798936893752773e-01,-3.397442013980379594e-01,-2.431751309892080659e-01,5.029939601790654358e+00,-1.805523772921460712e-01,-1.699188680759322889e-01,-1.266415803640330295e-01,-1.873464519555601004e-01,-2.377336687539396420e-01,-2.783560017268693065e-01,-3.327429345206577294e-01,-3.184644592909895988e-01,-3.332845968270003456e-01,-3.294817141054547371e-01,-3.508798936893752773e-01,-3.397442013980379594e-01,-2.431751309892080659e-01,-2.422240683857757870e-01,-2.084714909118440818e-01,-2.443487835223327187e-01,-3.152492287619358402e-01,-2.415695440903421198e-01,-2.415695440903421198e-01,-2.388583884848315964e-01,-2.388583884848315964e-01,0.000000000000000000e+00
-2.359445362662921375e-01,-1.222620961073039192e+00,-1.866872077974825739e-01,-1.728096163021845821e-01,1.230746967826720661e+00,3.984106412269042274e-01,1.033928406765376007e+00,-1.761158216001879329e-01,8.381480654355279170e-02,-2.031674487836195586e-01,3.984547432101951947e-01,-2.361761999140614410e-01,1.437639678026706891e+00,-3.184644592909895988e-01,-3.332845968270003456e-01,-3.294817141054547371e-01,-3.508798936893752773e-01,2.942530286684701402e+00,-2.431751309892080659e-01,-1.987514128367127708e-01,-1.805523772921460712e-01,-1.699188680759322889e-01,-1.266415803640330295e-01,-1.873464519555601004e-01,-2.377336687539396420e-01,-2.783560017268693065e-01,-3.327429345206577294e-01,-3.184644592909895988e-01,-3.332845968270003456e-01,-3.294817141054547371e-01,-3.508798936893752773e-01,2.942530286684701402e+00,-2.431751309892080659e-01,-2.333089125062128288e-01,-2.084714909118440818e-01,-2.443487835223327187e-01,1.252288372816754869e+00,-2.393970132885124835e-01,-2.393970132885124835e-01,-2.294196251487410632e-01,-2.294196251487410632e-01,0.000000000000000000e+00
